Sample,EquilibriumCount,StableEquilibriumCount,HasPhysicalBistability,LowerFoldSodium0,UpperFoldSodium0,UpperFoldSodium02,SodiumFoldChange,SodiumComparisonAvailable,SodiumDirectionPreserved,UnexpectedStability,OscillatoryInstability,UnexpectedFoldGeometry,alphaMultiplier,betaMultiplier,kaMultiplier,r0Multiplier,krMultiplier,KrMultiplier,prMultiplier,KsMultiplier,nsMultiplier,fminMultiplier,KfMultiplier,nfMultiplier,gzMultiplier,kzMultiplier,KzMultiplier,nzMultiplier
3052,3,2,1,-1.51933396012761,0.309817962164338,0.171946317661991,-0.137871644502347,1,1,0,0,0,0.830488445932808,0.948828523340106,0.853993278217888,1.18717672100959,1.18130720219248,1.13742086122952,0.898410593148,0.816992076952514,0.851486982590719,1.12645725467781,1.0630505917416,1.01581071495605,1.11131093270158,0.813154007793667,1.15838572821336,1.15184007934462
3053,3,2,1,-0.474021466623654,0.454969895287243,0.252805670965549,-0.202164224321694,1,1,0,0,0,1.15241868308096,0.939163101242882,1.15835049500318,1.17690878825466,0.804318404668291,1.16356075755946,0.831259524012125,1.19237449109065,0.814118349225232,0.990851791943326,1.08784604118343,0.918983213476539,0.890350366239744,0.94339325021707,1.04531192379134,1.05571328517486
3054,3,2,1,-0.440731204148337,0.363398942145225,0.164984726066518,-0.198414216078708,1,1,0,0,0,0.881418042262221,0.83454431247548,0.942829737812073,1.13711905764992,0.932715895208677,1.06152683007446,1.06747297660847,1.06724485902773,0.85312899327635,1.13457396545363,0.900792219493031,0.850397766362795,0.847627479725166,1.07607432635055,0.893936506304524,0.890234037777621
3055,3,2,1,-1.29083909054897,0.390028345863487,0.227029841368621,-0.162998504494866,1,1,0,0,0,0.801848466885089,1.15313177169529,0.988285733562967,0.851245977663432,0.933906084175289,1.17859852990895,0.915185735004617,0.864054554398185,1.00954713802753,1.06707441543499,1.04405441515883,1.18481319029405,1.14019709819154,0.923586777593634,0.969760237921536,0.919795939630615
3056,3,2,1,-1.37232164075516,0.306271964342852,0.158448885958369,-0.147823078384483,1,1,0,0,0,1.04542256403904,0.899904878469405,1.12105555085911,1.12034360585455,1.12597397143214,1.13436739370055,1.11498333390528,0.823887581498302,0.995408840046314,1.18625566202297,0.91405114063879,1.16406969676394,0.981603363101419,0.850426184186213,0.889706202551095,0.853672434189512
3057,3,2,1,-0.386966981237246,0.299950282094591,0.161487151314213,-0.138463130780379,1,1,0,0,0,1.16050088190749,1.084887877594,0.878477709570944,1.16543831697642,1.00166648985881,1.10093265767262,0.846883699778238,1.14424673765305,0.907011382631936,1.18501045901176,0.872698211553965,0.840047209468152,0.809395061677153,1.12202784047084,1.1465967297386,0.941881168557141
3058,3,2,1,-1.1690913015252,0.323622544884926,0.195099887324014,-0.128522657560912,1,1,0,0,0,1.05922024973417,0.952145180557017,0.985907683942693,1.12736895397824,1.1022823714764,1.02562462696524,1.09322500862008,0.941629252964143,1.18046832491185,0.823014005534899,0.804898104359423,1.12687031345447,1.07318885763572,1.00897826942995,1.0557043800349,0.956442852107325
3059,3,2,1,-1.17065173309072,0.291992983736342,0.17917093161897,-0.112822052117372,1,1,0,0,0,0.971928573596514,0.902687642039187,0.938806621512577,1.02390689948533,1.12633367199476,1.02004047885089,0.802707006750401,0.810732824466028,1.08118978087136,0.95607616619771,1.12820153680804,1.05543141417558,0.974843039238152,0.902954503432539,1.04246279159692,0.920681440701374
3060,3,2,1,-0.186399272413381,0.516507157809733,0.350847600804655,-0.165659557005079,1,1,0,0,0,0.877992095798761,0.966791353541038,1.0094900791854,0.800950521811595,0.856144682681599,1.14286073869592,1.14405104995759,1.04333133776376,1.13059954781998,0.99840987459403,0.958253272589845,1.16787022891214,0.800377744559371,1.08165392017266,1.11710481969357,0.816540868933348
3061,3,2,1,-1.27539822734513,0.359594271601672,0.196000559607451,-0.163593711994221,1,1,0,0,0,0.923840995760966,1.16730309012764,0.88286565701722,1.18220976828971,1.11201712423855,1.01979666442007,0.871773223398229,1.10879658935263,1.02130607073941,0.865684088317637,0.901832589896278,1.11224933858616,1.07223096648187,0.934422908820697,0.970579209662091,1.14384071467662
3062,3,2,1,-0.100653396392453,0.64588387649467,0.458624578114321,-0.187259298380349,1,1,0,0,0,0.860614572779413,1.02770682535998,1.19924384143767,0.841562928461744,1.15549571049987,0.922604131196866,1.17118471225464,1.01596847468478,1.1716194400286,0.854878895775638,0.88712787322039,0.882216674254954,0.806834904443889,1.12847587645208,1.09304254649591,1.18446001883286
3063,3,2,1,-0.502267179590518,0.413869449281581,0.225137706493288,-0.188731742788292,1,1,0,0,0,0.930110303477423,1.12090163129699,0.978231236198554,0.82675452264421,1.19297464226366,1.05291891875998,0.820463766065987,1.05055685749189,0.813448593924101,0.874645076094749,0.813377452762237,1.13474458125499,0.836884718489841,0.946438485669771,1.11421162132143,1.0469674000229
3064,3,2,1,-0.74050714661663,0.406267802776013,0.239846143528975,-0.166421659247038,1,1,0,0,0,0.991250213192405,0.991894644724491,1.08468502773321,1.06365409059918,0.814205451802725,1.19008218289066,0.810915721939282,1.0325887643566,1.10036247913693,0.857941087840357,1.11379078479133,1.04294655422806,0.96553695661945,1.03265503596716,0.83207030239008,0.860331855280094
3065,3,2,1,-0.993866227941144,0.188435918101854,0.0665182876198312,-0.121917630482023,1,1,0,0,0,1.16062562548519,1.06407616445727,0.848336374811129,0.969837343135415,0.920659557385328,0.817592566333947,1.0219975647598,0.963650115062671,0.804949956292892,1.12440787304612,1.10784334993439,1.02447858966766,1.13712440214256,1.14653590309037,0.990753868979453,0.82257046197956
3066,3,2,1,-0.713775328633309,0.366111015370442,0.200684213920301,-0.165426801450141,1,1,0,0,0,1.11384885076888,1.04520193414356,1.13366930014463,1.11891927761446,1.11772782412566,0.929821337492631,1.11343393761804,1.00564471782265,0.924357098369783,1.1252668833858,1.07830914820262,0.884269858778521,1.02675160207617,1.1414029690174,0.885401910662268,1.17313979081988
3067,3,2,1,-0.503099665949622,0.478997316140204,0.297558463866055,-0.181438852274149,1,1,0,0,0,0.975789495327345,0.838092566714025,1.0504611158628,0.852845491815355,0.917837121977782,1.10886207188464,1.07648837927996,1.11207631782387,1.13640025679473,0.833209500983952,0.828663991833065,0.936371882906229,0.824257807448996,1.10387479329475,0.86426861821959,1.13773126267605
3068,3,2,1,-0.896828137934138,0.400056593800904,0.241077428985951,-0.158979164814954,1,1,0,0,0,1.16461088763408,0.827393854698453,1.13438799919981,1.08608239836818,1.12956079566903,1.1832428564759,0.934785638684895,1.04352179944191,1.00065153594885,0.935625402833322,1.02720894063961,0.855384915111121,1.11426527302356,1.09292312813338,0.954346203497797,0.983763287943048
3069,3,2,1,-0.942590572114881,0.390638128447781,0.22278150510406,-0.167856623343721,1,1,0,0,0,1.07099570174519,1.12066600346364,1.02635167378691,1.08427684875205,1.05383301419755,0.839835238375079,0.986906242583805,1.18067872394508,1.10995405472052,0.843136926701472,1.09179879883043,0.909153005426707,1.1445306895387,1.05970139090476,0.877230587718485,0.877868348259033
3070,3,2,1,-1.01243310789845,0.482444444195725,0.283094713547033,-0.199349730648692,1,1,0,0,0,0.817428906242317,0.994150355621521,0.907729865147141,1.02707423573209,0.807764838296916,1.00049978965511,1.18690154970594,1.19899218937992,1.02296505845332,0.938942736598512,1.00912983204303,1.15276207600987,1.05575778874023,0.837455471423864,1.03709865440171,0.86506351182234
3071,3,2,1,-0.600278562342861,0.315762004709276,0.179413434491888,-0.136348570217388,1,1,0,0,0,0.828751843412176,0.942190551840055,0.808300561072074,1.11707374060771,0.953091458559676,0.989480266776306,0.816797074867346,0.91006971835365,0.932587571671117,1.18872985427352,1.14253874471998,1.17681848347031,0.892660869177812,1.00826137561776,1.15698041737052,0.900516076308827
3072,3,2,1,-1.00313043214407,0.52491790436864,0.329803660116139,-0.195114244252502,1,1,0,0,0,0.936985750017364,1.02895917305921,1.11183366481301,0.851696379876805,0.852347647617077,1.04868587859159,0.826766923166442,1.14444016794904,1.12647995640301,0.932437912592913,1.19440258933422,0.892631101025394,1.14855355732545,0.900284802530284,0.882626102894318,0.925593854851802
3073,3,2,1,-0.839015802260397,0.359485383050152,0.214251982734286,-0.145233400315866,1,1,0,0,0,1.15689007741457,1.05247603633419,1.01930214035212,0.92741012299165,1.03972984682131,0.846370579552358,1.0348011871827,1.03330603890069,0.884870411682111,0.836651499247323,1.09264812767015,0.838611836883783,1.02322533851172,0.989395967321079,1.13726503743496,1.16810960602973
3074,3,2,1,-1.02173800955939,0.411669549786235,0.251602857393672,-0.160066692392562,1,1,0,0,0,0.815637606768005,0.907449815734884,0.808140628098931,0.815397689674472,0.94703686146351,1.13089408491929,1.14339634524114,1.05086148004227,1.01771051174978,1.11613403467491,0.811958887817555,1.07232477177288,0.997599507225611,0.87079793052568,1.13866011848505,0.97004204996609
3075,3,2,1,-1.02886706411346,0.352738034501602,0.205986644987727,-0.146751389513876,1,1,0,0,0,1.06371266180056,0.82278576058108,1.17238149874607,0.846573285158085,1.12227608333306,1.14440476276543,0.997123526866423,0.82434581043407,1.09506610278705,0.976909246993572,0.877046364868675,1.08324208262131,1.09147943920952,1.19640787368413,0.822301614681573,1.06125900165701
3076,3,2,1,-1.22407398704807,0.24484157560677,0.115818085312575,-0.129023490294195,1,1,0,0,0,1.02204950743507,1.01837389363286,0.819119580804171,1.11461187103068,0.812495385339557,1.03597461243304,0.838141285699641,1.03778700515874,1.01478262718556,1.18642298207378,0.960643579543699,0.816179675218785,0.989486744915648,0.805989415060205,1.14089327964671,0.825602464197543
3077,3,2,1,-1.00737948328287,0.421538569310883,0.251010622018797,-0.170527947292086,1,1,0,0,0,0.927736254404261,1.12535881168628,0.928332933181431,1.09334120135423,1.15089757356827,1.16919300655702,0.969378867061847,1.13009892559744,1.1924265680816,1.07933318813071,0.846642820937089,0.82383886448349,0.833836234888356,0.826652987644279,0.87676087701767,1.12374520366792
3078,3,2,1,-0.620102899675253,0.505430194471433,0.301183323659827,-0.204246870811606,1,1,0,0,0,0.871817002251874,1.13847961336031,1.14032049722474,1.14347143975701,0.891210676922103,1.13477346520661,0.855960846884981,1.04537315395162,1.02165267687087,0.868079882778817,1.05634082567337,1.02210806857591,0.834915407261526,0.875776469423521,0.919323152515324,1.13577745994896
3079,3,2,1,-0.594703675066809,0.550463524035892,0.348586053946969,-0.201877470088923,1,1,0,0,0,0.945613309301311,0.811743927539231,1.17724699293684,1.1318704082194,0.994759311930758,0.845293870709914,1.11284494162278,1.09612747121986,1.00740011235088,0.917384753471458,0.951191945974987,0.937339917912736,1.12189534540556,1.05925112625158,1.12269743968732,1.04956483877226
3080,3,2,1,-1.1848542481692,0.373810858897313,0.21708040133482,-0.156730457562493,1,1,0,0,0,1.09610955561612,0.828874808508008,0.926500471994411,0.815529317317472,1.02189554010886,1.18356293801451,1.02260314571579,1.14298587742011,0.972826425726778,1.19670918035145,1.09851389798769,1.14783758466405,0.986466824389524,0.908554528896595,0.803433409799554,1.04632486667674
3081,3,2,1,-0.583016687083245,0.276597893480988,0.137764543839237,-0.138833349641751,1,1,0,0,0,1.07535120153215,1.1681834841435,0.920528630042846,0.934121508673812,0.835859403296693,1.13521739674589,0.969749720702864,0.95346095649479,0.80908222108824,1.15283814875642,0.85085151108355,1.07515300055395,0.845847027650728,1.06670471752133,1.14745922208872,1.09344965277393
3082,3,2,1,-0.53555580311659,0.384814248470494,0.252462236516265,-0.132352011954228,1,1,0,0,0,1.01759257651972,1.19296823102462,0.95235920999912,1.194362495516,0.830274577055682,1.10414313866748,0.936315687257791,1.09131299322854,1.19271834340147,1.12389465546046,1.10633487896709,1.04020721937198,0.865659860412645,1.02522204836521,1.13008252320856,0.953495912552819
3083,3,2,1,-0.861941044347437,0.526286596814245,0.333748692455903,-0.192537904358342,1,1,0,0,0,0.904608388433572,0.911808164628625,1.00841697562995,1.1433554038751,0.833333869734926,1.14935438014868,1.05094224386615,1.17216763330756,1.01083851967429,1.07976457386494,1.03918180816315,0.970678060128978,0.934118854929683,0.801454871342149,1.08700386268015,1.09922921388594
3084,3,2,1,-1.33546872040152,0.361216423346033,0.201303471065778,-0.159912952280255,1,1,0,0,0,0.930488829114425,0.93157998372796,1.01032740812306,0.897792331559024,0.918343877708949,0.838670371209474,1.16454338037974,0.946022400485936,0.971467845024258,0.932759179246345,1.1080593258176,1.13713583304943,1.12646659228032,0.878078739677869,0.956301931882825,0.866880569630694
3085,3,2,1,-1.00458401203251,0.487210785203247,0.2482453401861,-0.238965445017147,1,1,0,0,0,0.924632097547856,1.18116548801752,1.1449161802702,0.993959480622091,0.965523899885301,1.16267023889156,1.02346097805169,1.12908604023867,0.857097741031029,0.800005332365055,1.08309200672592,0.812552442702315,1.10576060761872,0.838559133058198,0.869682200919026,0.985559622328922
3086,3,2,1,-1.11293009361097,0.381296201927508,0.211410513954052,-0.169885687973456,1,1,0,0,0,0.866172951101744,1.09484944017174,0.824595229958593,0.80055711323243,1.0438723116527,0.993384584373189,1.19138928240514,1.08911159368307,0.939516473934571,1.14698617858238,0.838084385820949,0.858299903417801,1.04396299729386,0.931548690327279,1.00707142780652,1.06918638689848
3087,3,2,1,-0.976952698800973,0.303118646175941,0.186316647871195,-0.116801998304746,1,1,0,0,0,1.03144225696075,1.09189748771442,1.08930879689326,1.14080393857268,1.00138609299606,0.999065190413022,0.895057879425401,0.801145829424349,1.12892322934042,0.954742104948191,1.07647095723671,0.86229050871337,0.822006362833952,0.805115721260368,1.11241245811879,1.0140451340762
3088,3,2,1,-0.992410110360186,0.446094474536302,0.297083783303618,-0.149010691232684,1,1,0,0,0,0.978348735533463,0.899214037079256,1.12726903178612,0.82459499925451,0.89315175929924,0.91895447007539,1.13355708332989,0.928540727385588,1.11481280836047,1.09709279135882,1.13245122322138,1.11374726348214,0.937676733962057,0.885067539485901,0.982722131003131,1.11677133616982
3089,3,2,1,-1.08835179820191,0.214800040723157,0.113520959467619,-0.101279081255538,1,1,0,0,0,1.11532339426938,1.1758034400955,1.01588536828384,1.18783213664764,0.851320664773076,0.922925989071081,1.0906892015591,0.812950535899957,1.1842924497253,0.889622736191869,0.961661510572841,0.850971849198991,1.02912317893709,1.09321130134624,1.04321854034151,1.18397296365966
3090,3,2,1,-0.995531224068545,0.301133150356107,0.188747446650801,-0.112385703705306,1,1,0,0,0,1.15150237501166,0.999275212421428,0.952885894823982,1.11237919287739,1.01556835284271,1.10873690888788,1.05747239996402,0.929913393013686,1.03396575985911,1.06582617188895,1.12503511885397,1.1601589245973,0.945062044601143,1.01566074774734,1.01600321978623,1.1102690910408
3091,3,2,1,-0.513590429098899,0.454475985710111,0.282054950729659,-0.172421034980451,1,1,0,0,0,1.12458980068988,1.08422875719625,1.09770551302909,0.845915274098062,0.946123744456994,1.1316319417811,1.01872007612476,1.18482722088438,1.1993462010851,1.13717168399882,0.828076023962829,0.93128640407939,0.885448541575874,1.14399121319919,0.90649388943932,0.915780130074541
3092,3,2,1,-0.452913222062498,0.444008454426605,0.255355952111306,-0.188652502315299,1,1,0,0,0,0.956712786811251,0.800302159443389,0.925485669141018,0.925649654305444,0.807634841200972,1.17602403503732,0.850201783816716,1.16906842852557,0.830236332222909,1.12491564148325,0.811773986564587,1.10808858987676,1.07146391710276,1.16195388840215,1.19853555751828,1.09743138197264
3093,3,2,1,-0.426845564174919,0.42807482381573,0.278800831553302,-0.149273992262428,1,1,0,0,0,1.00019949141241,0.928677499464666,1.1854878480504,1.18106824590541,1.05034010106184,1.01033467308171,0.953903257911588,0.899051595135198,1.09023027568583,1.04827188292742,1.16045311469965,0.874403145107834,0.931344900842059,1.16958793715722,1.00043247109384,1.07433992234143
3094,3,2,1,-0.509827898335744,0.4682768606412,0.279919311996047,-0.188357548645153,1,1,0,0,0,0.85691526295581,0.913248716475251,0.940792994880893,1.12217558239576,1.07489378737578,0.848634077519374,0.910850493258443,1.09088033326267,0.89973585209093,0.85518231219267,1.18527175893979,1.18234564340902,1.10591264209929,1.07108654380907,1.10851935012887,0.819755689116931
3095,3,2,1,-1.33397365050639,0.393047815233409,0.208963065070943,-0.184084750162466,1,1,0,0,0,0.826322144461294,1.02872942261625,0.830531135346837,0.971785188329708,0.980615026688881,0.989125576369985,1.06832144433148,1.1173385679731,0.891527003609908,0.881451585776239,1.0206906770452,1.16652033929783,1.13697942572902,0.876660233952382,0.971753343642017,0.979193601323636
3096,3,2,1,-0.650085181341577,0.347079237921366,0.194564199463466,-0.1525150384579,1,1,0,0,0,1.10071971827631,1.14222557851427,1.1464926963494,0.897011652216883,1.02700584717154,1.08751668097406,1.07436687576368,0.903574910693368,0.918894364677038,0.822187375283709,0.848000318921375,0.89293272961,1.05627402893075,1.08748235425206,1.17168807581001,0.835549058807072
3097,3,2,1,-0.675780672952049,0.293757382435046,0.167285471882313,-0.126471910552733,1,1,0,0,0,1.04137283420639,0.884410006747459,0.88347739618605,1.09293370829709,1.12600371214862,1.13770279585516,1.10721496325799,0.943407968080349,0.959241066582013,0.998081372833657,1.19016238927192,0.858929878156353,0.940356242963995,1.08297187687317,0.928471458742069,0.809381360853212
3098,3,2,1,-1.56679946107377,0.269083316631071,0.139297470757774,-0.129785845873297,1,1,0,0,0,1.05426270099439,1.1074920680252,1.05456943173883,1.19337470421044,1.14721795922095,0.844896408219313,0.952605614232231,0.868033734728131,1.18566934142418,0.920838401743217,0.833619733968873,1.14389889489362,1.09128764175746,0.817819238949034,1.0854391589153,0.822799252627737
3099,3,2,1,-1.01300839033244,0.327347139186135,0.199859321674919,-0.127487817511216,1,1,0,0,0,1.17560860635213,0.808719994919705,1.11638577883979,0.868210027947159,1.18290036952993,0.806044635075977,1.10668376113825,0.888126023175633,1.05235565638242,0.957552613324955,1.10038058308127,1.17939643745104,0.943508514979445,0.983253575578334,0.88046895719064,0.874912267350172
3100,3,2,1,-0.649865734553371,0.534383291423769,0.371763823942582,-0.162619467481187,1,1,0,0,0,1.05049264981892,0.923681403251162,1.17967211262537,1.06030786790585,0.999014990629924,1.1495641630359,0.943862844362006,1.07271713307803,1.12418439021441,0.818699007061366,1.16889935550947,1.08962128368351,1.09390350795568,0.980105114613576,1.17204003999683,0.812582990692739
3101,3,2,1,-0.645374928360112,0.48911946826406,0.31954612022353,-0.169573348040531,1,1,0,0,0,0.817499487970458,1.16832755176202,0.901464199310561,1.04724216366253,0.888414050222824,0.88503125037483,1.0849521484698,1.16567098905966,1.16668766085485,1.00407882600492,0.849950461625951,1.15964508332292,0.969879444809873,0.9666356751598,1.19723775384474,1.18242974365172
3102,3,2,1,-1.4279435274642,0.299918790112458,0.126416870565098,-0.17350191954736,1,1,0,0,0,1.08133137020624,0.959375994375624,1.01615746778849,0.861768781304359,1.03272469868653,0.837960801671874,1.0653753983825,1.0247390658787,0.91589146746118,1.0803096703292,0.894875998375715,0.982277162546167,0.968569859224625,0.82094932659172,0.801670343999862,0.993653506393501
3103,3,2,1,-0.89099995677642,0.323236062722342,0.206394273152863,-0.116841789569479,1,1,0,0,0,1.01224837065415,1.02419726418793,0.813588276081104,0.979406273098792,1.09199250272708,0.822636602471182,1.0180668162889,1.055792044729,1.12916010039395,0.897764334263696,1.1132822526275,1.13584548519608,0.963943115012653,1.0840587340577,0.998607853874852,1.11544523753177
3104,3,2,1,-1.27762068525257,0.438876250169425,0.262773485034796,-0.176102765134629,1,1,0,0,0,0.89503569080867,0.921396574414172,1.03726121720933,0.893664282995713,1.00201174459955,0.960976502403718,1.19436820521799,0.979629953932133,0.982709308196306,1.08914734665873,1.19705132042459,0.922614723041516,1.08175565785682,0.809827424078284,0.903465378649716,1.08866912514314
3105,3,2,1,-1.50667406767048,0.33159246136505,0.205437451926368,-0.126155009438682,1,1,0,0,0,1.18270288981464,1.11636896026401,1.00329344977439,0.972563249115668,1.15676178910594,1.08668580424052,0.827411491338162,1.02751020286657,1.18950455612376,1.18968946485588,0.874879844138722,1.04370306570899,1.14003792190174,0.89910780405088,1.07742311705464,0.940967875470404
3106,3,2,1,-0.338080944695413,0.63495132262635,0.370144639679437,-0.264806682946913,1,1,0,0,0,0.829059765052241,0.964264756592711,1.15645766737468,1.05677614998229,0.910802554447201,0.880567439349922,1.15435525428043,1.16501323800362,0.858164590059781,0.98235968815929,1.11610023802796,1.15488258570683,1.02570613166664,1.03036628150146,0.967306915697424,1.06697779779335
3107,3,2,1,-0.859780246217095,0.418522796671675,0.213569030882636,-0.204953765789039,1,1,0,0,0,0.822041412709429,0.922442322846107,0.846699944509659,0.957691090140378,1.1914267022005,1.17049772733646,1.01028128098249,1.14560959894508,0.863394082095622,1.01578788549908,0.913520275535536,0.903909357872415,1.10900423877529,0.994382798931545,0.963154328055067,0.809822011534637
3108,3,2,1,-0.733290873343538,0.366511371003179,0.207184791844089,-0.159326579159089,1,1,0,0,0,1.07569840368864,1.07640698116692,1.10561706720671,1.12507248545843,1.05191060410924,0.84251526324494,1.13162551226653,1.01376346352877,0.995803915372701,0.842767839328195,1.10026022310887,0.899223196133362,1.10643440245067,1.19974717021206,0.913683546422856,1.12726017998843
3109,3,2,1,-0.885100003462342,0.445297911217085,0.232115620909801,-0.213182290307284,1,1,0,0,0,0.808120476798683,1.15035930945959,0.944369626686293,0.829693661204876,1.08689029702533,1.15984123958087,1.1216799487722,1.0497851584571,0.854864971313067,1.16041096268829,0.902163108982684,1.14589009156107,1.04345378522327,1.02413464259797,0.871815603975373,1.0150759576606
3110,3,2,1,-0.86908665008958,0.438920179867911,0.25488711335648,-0.184033066511432,1,1,0,0,0,0.843361442264033,0.87266089683705,0.933906006376147,0.948252525303629,1.04225114631249,1.09178846346936,1.05110174700634,1.050161788957,1.12674987147308,1.02646740857835,0.815167963078214,1.01142211127647,0.950209876200377,1.05528467403191,0.817866453661685,1.19625939409191
3111,3,2,1,-0.873470939990895,0.399510219607013,0.202079810492762,-0.197430409114251,1,1,0,0,0,0.818163624665403,0.97465196733692,1.13197776714135,1.12656667216515,0.98301497086604,0.994458066837846,0.885740918227186,0.870469640670671,0.894775839746085,0.91628229647189,1.07568014997284,1.08628193615418,0.98764165127617,0.927561491648973,0.886581703032991,0.936613780477964
3112,3,2,1,-0.457827807003869,0.499451848444746,0.288171998680792,-0.211279849763954,1,1,0,0,0,0.99276970736439,1.08864104009092,1.16170371849092,1.11327120753635,1.05431897690388,0.992815754679066,1.04962295662678,1.13476086952736,0.913408596878291,1.10072824826564,1.05354481369705,0.911968033739512,1.04965292154047,1.05126401482108,1.02462961729549,0.866616973085844
3113,3,2,1,-0.842104112166631,0.529536233427559,0.306009071960989,-0.22352716146657,1,1,0,0,0,0.888158541846913,0.807023628415824,1.07834943645939,0.93374029377948,1.11122387871584,1.00646321109166,1.15643576792933,1.13807553951463,0.991904412892392,1.1776122186599,1.01418221719855,0.863743631578429,1.04525676103647,0.914460252995842,0.865853190786547,0.896656586168079
3114,3,2,1,-0.902928367742725,0.246652728013215,0.12094322545912,-0.125709502554095,1,1,0,0,0,1.06793718162384,0.895264469748583,0.979770136093521,1.1494157218472,1.07062234274127,1.14787268972231,0.883676602805272,0.818572369120981,0.912321926267202,0.915650733595645,1.01743253936776,0.973364043485379,0.845261041641632,1.00515316544809,0.862651905752898,1.08531466260034
3115,3,2,1,-1.23157570100414,0.32366010488548,0.166251834037252,-0.157408270848228,1,1,0,0,0,1.00991215970818,1.18620060394169,0.971059521958583,1.144225859698,0.95706164836821,1.06090046317743,0.85006254527368,1.06839452031397,1.18339033828626,0.834432835615768,0.923712424585006,0.885350679614064,0.944113867784053,0.822774730924663,0.905512326618505,0.834713220672816
3116,3,2,1,-1.23823536497222,0.261392823912752,0.138369376317663,-0.123023447595089,1,1,0,0,0,1.15355006946365,1.19336029473481,0.864067186106597,0.937244958741166,1.15316705496737,1.17596766587656,0.913937841125244,0.993962194500387,0.918658299706758,1.00074649888606,0.890008254038788,1.09482604684974,0.918553069858391,0.80493628500773,1.11226798988689,0.879000864930111
3117,3,2,1,-1.02875911895616,0.238454834794183,0.102520157178191,-0.135934677615992,1,1,0,0,0,1.12804001789884,0.868243310370961,0.844884562113736,1.05786450843579,0.862148330195427,0.881306447466,0.890088456360932,1.05631274789636,0.812595719737069,1.14985606474817,1.1315846206684,1.14431691208409,0.991361302623505,0.998601758830598,0.923158888684605,0.935080051127796
3118,3,2,1,-1.37341444051146,0.378657847100194,0.24868029640549,-0.129977550694705,1,1,0,0,0,1.1880466976924,0.885922862814957,1.05775956149102,1.08654027950802,1.19531435816382,1.09279880233713,1.03557347412487,1.01536379087946,1.10734146072463,1.03426243294647,1.00482595851543,1.13537398811023,1.10289657278608,0.958426651528986,0.997811835275727,1.18930426573525
3119,3,2,1,-1.72164922830679,0.320326484488607,0.16636110497697,-0.153965379511637,1,1,0,0,0,1.14040314613928,1.01607207580275,0.982305247122179,0.867755353724097,0.950511443430952,1.17979758335441,0.900781454301854,1.06652257036111,1.1295493715049,1.1599657108501,0.879066083360448,1.12859813077937,1.08081150255574,0.819496752577866,0.835972291966431,0.832080542931287
3120,3,2,1,-1.62893914818388,0.28466912817904,0.188055480104452,-0.0966136480745882,1,1,0,0,0,1.08236642675706,0.89233365817959,0.883808391661828,1.13905367801485,1.09195920739048,1.08032315245543,1.04370796314362,0.854936995486416,1.10061100516293,1.08817079099621,1.13915491692322,1.03581360407681,1.1319369176415,0.871304715231791,1.15901759509936,1.15644420816626
3121,3,2,1,-1.74448726796377,0.24203018497805,0.0769671622202327,-0.165063022757818,1,1,0,0,0,0.887772012045979,1.18113203908275,0.908921644720487,0.825117032915198,0.8050430782447,0.906756440563514,1.09059868264242,0.920667940070747,1.00768750881375,0.8089764041616,0.920191174320169,0.846006608919585,1.11916107951935,0.823044296141431,0.802170934278913,0.982397150271055
3122,3,2,1,-1.16403843734799,0.288733477251361,0.166531443559196,-0.122202033692165,1,1,0,0,0,1.15298501057859,1.13578565999333,0.947822610096434,0.809801544737016,1.06689211100401,1.09698970409987,0.989302987333938,0.9196986417508,0.903607646122857,1.19183081046267,1.16286509141033,1.07244293717543,0.959579534655964,0.926892662031941,0.93193637198941,1.1703247742229
3123,3,2,1,-0.536488787669124,0.588773869933625,0.377301194182709,-0.211472675750916,1,1,0,0,0,0.816071206285957,0.876715140036725,1.12074298531001,0.838664481942834,0.935040625995121,0.884424817496839,1.0066019298497,1.03716705908866,0.997787360927005,0.927177798101947,0.988061686309292,0.817573309396312,1.09459259856929,1.0009077254482,1.12249558489016,1.03567947489466
3124,3,2,1,-0.665638135183417,0.270642070992284,0.150543234832,-0.120098836160284,1,1,0,0,0,1.00587031470034,1.17351690701672,0.960574031922134,0.940834899567218,0.832092249843875,0.908214143672768,0.980781445759162,0.893648688567722,1.1497424364665,1.05579660458015,0.829551497471278,1.05344561185561,0.884552271938745,1.03622970522496,1.1800960028964,0.8833781987146
3125,3,2,1,-1.48286492437847,0.278891722136905,0.0761896986197428,-0.202702023517162,1,1,0,0,0,1.03400664163418,1.1754606475529,1.01126843362092,1.08200105051426,0.84971242619085,0.824914017570783,0.870770950929827,1.15131707110323,0.85662479495261,1.13353119568949,0.865548605581887,1.1515377666137,1.12496670287495,0.831351119696394,0.912377890535005,0.803101144437238
3126,3,2,1,-0.447343457512812,0.426471910198379,0.266342118331918,-0.160129791866461,1,1,0,0,0,1.07527258935972,0.975832817782874,1.16054431675718,0.818794971812544,1.07870967457966,0.837728072835178,1.03795466782792,0.945782797284667,0.909215956557962,0.866094234292125,1.0039412255263,0.921775966068965,0.833562238395967,1.01858487052997,1.12635605799579,1.12822047348111
